"severity","condition","published","Architecture","Title","Version","updated","Name","cve","detection_time","cvss2_score","cvss3_score","external_references"
"High","KB5005575 patch is not installed","2021-09-15","x64","CVE-2021-36964 affects Windows Server 2022","10.0.20348","2021-09-24","Windows Server 2022","CVE-2021-36964","2023-09-10T01:30:01+00:00",4.6,7.8,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-36964"",""https://nvd.nist.gov/vuln/detail/CVE-2021-36964""]"
"High","KB5005575 patch is not installed","2021-09-15","x64","CVE-2021-36963 affects Windows Server 2022","10.0.20348","2021-09-24","Windows Server 2022","CVE-2021-36963","2023-09-10T01:30:01+00:00",4.6,7.8,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-36963"",""https://nvd.nist.gov/vuln/detail/CVE-2021-36963""]"
"Medium","KB5005575 patch is not installed","2021-09-15","x64","CVE-2021-36961 affects Windows Server 2022","10.0.20348","2021-09-24","Windows Server 2022","CVE-2021-36961","2023-09-10T01:30:01+00:00",3.6,6.1,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-36961"",""https://www.zerodayinitiative.com/advisories/ZDI-21-1078/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-36961""]"
"High","KB5005575 patch is not installed","2021-09-15","x64","CVE-2021-36960 affects Windows Server 2022","10.0.20348","2021-09-24","Windows Server 2022","CVE-2021-36960","2023-09-10T01:30:01+00:00",5,7.5,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-36960"",""https://nvd.nist.gov/vuln/detail/CVE-2021-36960""]"
"Low","KB5005575 patch is not installed","2021-09-15","x64","CVE-2021-36959 affects Windows Server 2022","10.0.20348","2021-09-27","Windows Server 2022","CVE-2021-36959","2023-09-10T01:30:01+00:00",4.3,3.3,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-36959"",""https://nvd.nist.gov/vuln/detail/CVE-2021-36959""]"
"High","KB5007205 patch is not installed","2021-11-10","x64","CVE-2021-36957 affects Windows Server 2022","10.0.20348","2021-11-10","Windows Server 2022","CVE-2021-36957","2023-09-10T01:30:01+00:00",4.6,7.8,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-36957"",""https://nvd.nist.gov/vuln/detail/CVE-2021-36957""]"
"High","KB5005575 patch is not installed","2021-09-15","x64","CVE-2021-36955 affects Windows Server 2022","10.0.20348","2023-08-08","Windows Server 2022","CVE-2021-36955","2023-09-10T01:30:01+00:00",4.6,7.8,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-36955"",""https://nvd.nist.gov/vuln/detail/CVE-2021-36955""]"
"High","KB5005575 patch is not installed","2021-09-15","x64","CVE-2021-36954 affects Windows Server 2022","10.0.20348","2021-09-24","Windows Server 2022","CVE-2021-36954","2023-09-10T01:30:01+00:00",4.6,7.8,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-36954"",""https://nvd.nist.gov/vuln/detail/CVE-2021-36954""]"
"Critical","KB5007205 patch is not installed","2021-11-10","x64","CVE-2021-26443 affects Windows Server 2022","10.0.20348","2021-11-10","Windows Server 2022","CVE-2021-26443","2023-09-10T01:30:01+00:00",7.7,9,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-26443"",""https://nvd.nist.gov/vuln/detail/CVE-2021-26443""]"
"High","KB5006699 patch is not installed","2021-10-13","x64","CVE-2021-26442 affects Windows Server 2022","10.0.20348","2023-08-01","Windows Server 2022","CVE-2021-26442","2023-09-10T01:30:01+00:00",4.6,7,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-26442"",""https://nvd.nist.gov/vuln/detail/CVE-2021-26442""]"
"High","KB5005575 patch is not installed","2021-09-15","x64","CVE-2021-26435 affects Windows Server 2022","10.0.20348","2021-09-24","Windows Server 2022","CVE-2021-26435","2023-09-10T01:30:01+00:00",6.8,7.8,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-26435"",""https://nvd.nist.gov/vuln/detail/CVE-2021-26435""]"
"Medium","KB5013944 patch is not installed","2022-05-10","x64","CVE-2022-29123 affects Windows Server 2022","10.0.20348","2023-08-08","Windows Server 2022","CVE-2022-29123","2023-09-10T01:30:01+00:00",2.1,6.5,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-29123"",""https://nvd.nist.gov/vuln/detail/CVE-2022-29123""]"
"Medium","KB5013944 patch is not installed","2022-05-10","x64","CVE-2022-29120 affects Windows Server 2022","10.0.20348","2023-08-08","Windows Server 2022","CVE-2022-29120","2023-09-10T01:30:01+00:00",4.9,6.5,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-29120"",""https://nvd.nist.gov/vuln/detail/CVE-2022-29120""]"
"High","KB5013944 patch is not installed","2022-05-10","x64","CVE-2022-29106 affects Windows Server 2022","10.0.20348","2022-05-19","Windows Server 2022","CVE-2022-29106","2023-09-10T01:30:01+00:00",4.4,7,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-29106"",""https://nvd.nist.gov/vuln/detail/CVE-2022-29106""]"
"Medium","KB5013944 patch is not installed","2022-05-10","x64","CVE-2022-29102 affects Windows Server 2022","10.0.20348","2023-08-08","Windows Server 2022","CVE-2022-29102","2023-09-10T01:30:01+00:00",4.9,5.5,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-29102"",""https://nvd.nist.gov/vuln/detail/CVE-2022-29102""]"
"Medium","KB5013944 patch is not installed","2022-05-10","x64","CVE-2022-26940 affects Windows Server 2022","10.0.20348","2023-08-08","Windows Server 2022","CVE-2022-26940","2023-09-10T01:30:01+00:00",4,6.5,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-26940"",""https://nvd.nist.gov/vuln/detail/CVE-2022-26940""]"
"High","KB5013944 patch is not installed","2022-05-10","x64","CVE-2022-26939 affects Windows Server 2022","10.0.20348","2023-08-08","Windows Server 2022","CVE-2022-26939","2023-09-10T01:30:01+00:00",4.4,7,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-26939"",""https://nvd.nist.gov/vuln/detail/CVE-2022-26939""]"
"Critical","KB5013944 patch is not installed","2022-05-10","x64","CVE-2022-26937 affects Windows Server 2022","10.0.20348","2022-05-23","Windows Server 2022","CVE-2022-26937","2023-09-10T01:30:01+00:00",7.5,9.8,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-26937"",""https://nvd.nist.gov/vuln/detail/CVE-2022-26937""]"
"High","KB5013944 patch is not installed","2022-05-10","x64","CVE-2022-26932 affects Windows Server 2022","10.0.20348","2022-05-23","Windows Server 2022","CVE-2022-26932","2023-09-10T01:30:01+00:00",7.2,8.2,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-26932"",""https://nvd.nist.gov/vuln/detail/CVE-2022-26932""]"
"High","KB5025230 patch is not installed","2022-05-10","x64","CVE-2022-26923 affects Windows Server 2022","10.0.20348","2023-08-08","Windows Server 2022","CVE-2022-26923","2023-09-10T01:30:01+00:00",9,8.8,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-26923"",""https://nvd.nist.gov/vuln/detail/CVE-2022-26923""]"
"High","KB5013944 patch is not installed","2022-05-10","x64","CVE-2022-26913 affects Windows Server 2022","10.0.20348","2023-08-08","Windows Server 2022","CVE-2022-26913","2023-09-10T01:30:01+00:00",5.8,7.4,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-26913"",""https://nvd.nist.gov/vuln/detail/CVE-2022-26913""]"
"Medium","KB5013944 patch is not installed","2022-05-10","x64","CVE-2022-24466 affects Windows Server 2022","10.0.20348","2023-08-08","Windows Server 2022","CVE-2022-24466","2023-09-10T01:30:01+00:00",2.3,4.1,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-24466"",""https://nvd.nist.gov/vuln/detail/CVE-2022-24466""]"
"High","KB5013944 patch is not installed","2022-05-10","x64","CVE-2022-23279 affects Windows Server 2022","10.0.20348","2022-05-18","Windows Server 2022","CVE-2022-23279","2023-09-10T01:30:01+00:00",4.4,7,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-23279"",""https://nvd.nist.gov/vuln/detail/CVE-2022-23279""]"
"High","KB5013944 patch is not installed","2022-05-10","x64","CVE-2022-22017 affects Windows Server 2022","10.0.20348","2022-05-18","Windows Server 2022","CVE-2022-22017","2023-09-10T01:30:01+00:00",9.3,8.8,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-22017"",""https://nvd.nist.gov/vuln/detail/CVE-2022-22017""]"
"High","KB5007205 patch is not installed","2021-11-10","x64","CVE-2021-42291 affects Windows Server 2022","10.0.20348","2022-05-23","Windows Server 2022","CVE-2021-42291","2023-09-10T01:30:01+00:00",6.5,8.8,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-42291"",""https://nvd.nist.gov/vuln/detail/CVE-2021-42291""]"
"High","KB5007205 patch is not installed","2021-11-10","x64","CVE-2021-42287 affects Windows Server 2022","10.0.20348","2022-05-23","Windows Server 2022","CVE-2021-42287","2023-09-10T01:30:01+00:00",6.5,8.8,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-42287"",""https://nvd.nist.gov/vuln/detail/CVE-2021-42287""]"
"High","KB5007205 patch is not installed","2021-11-10","x64","CVE-2021-42285 affects Windows Server 2022","10.0.20348","2022-05-23","Windows Server 2022","CVE-2021-42285","2023-09-10T01:30:01+00:00",7.2,7.8,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-42285"",""https://nvd.nist.gov/vuln/detail/CVE-2021-42285""]"
"High","KB5007205 patch is not installed","2021-11-10","x64","CVE-2021-42284 affects Windows Server 2022","10.0.20348","2022-06-28","Windows Server 2022","CVE-2021-42284","2023-09-10T01:30:01+00:00",7.1,7.5,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-42284"",""https://nvd.nist.gov/vuln/detail/CVE-2021-42284""]"
"High","KB5007205 patch is not installed","2021-11-10","x64","CVE-2021-42283 affects Windows Server 2022","10.0.20348","2022-05-23","Windows Server 2022","CVE-2021-42283","2023-09-10T01:30:01+00:00",4.6,7.8,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-42283"",""https://nvd.nist.gov/vuln/detail/CVE-2021-42283""]"
"High","KB5008223 patch is not installed","2021-12-15","x64","CVE-2021-41333 affects Windows Server 2022","10.0.20348","2022-07-12","Windows Server 2022","CVE-2021-41333","2023-09-10T01:30:01+00:00",4.6,7.8,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-41333"",""https://www.zerodayinitiative.com/advisories/ZDI-21-1552/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-41333""]"
"High","KB5006699 patch is not installed","2021-10-13","x64","CVE-2021-40465 affects Windows Server 2022","10.0.20348","2023-08-01","Windows Server 2022","CVE-2021-40465","2023-09-10T01:30:01+00:00",6.8,7.8,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-40465"",""https://nvd.nist.gov/vuln/detail/CVE-2021-40465""]"
"High","KB5006699 patch is not installed","2021-10-13","x64","CVE-2021-40464 affects Windows Server 2022","10.0.20348","2023-08-01","Windows Server 2022","CVE-2021-40464","2023-09-10T01:30:01+00:00",5.2,8,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-40464"",""https://nvd.nist.gov/vuln/detail/CVE-2021-40464""]"
"High","KB5006699 patch is not installed","2021-10-13","x64","CVE-2021-40463 affects Windows Server 2022","10.0.20348","2023-08-01","Windows Server 2022","CVE-2021-40463","2023-09-10T01:30:01+00:00",4,7.7,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-40463"",""https://nvd.nist.gov/vuln/detail/CVE-2021-40463""]"
"High","KB5006699 patch is not installed","2021-10-13","x64","CVE-2021-40462 affects Windows Server 2022","10.0.20348","2023-08-01","Windows Server 2022","CVE-2021-40462","2023-09-10T01:30:01+00:00",6.8,7.8,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-40462"",""https://nvd.nist.gov/vuln/detail/CVE-2021-40462""]"
"High","KB5006699 patch is not installed","2021-10-13","x64","CVE-2021-40461 affects Windows Server 2022","10.0.20348","2023-08-01","Windows Server 2022","CVE-2021-40461","2023-09-10T01:30:01+00:00",5.2,8,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-40461"",""https://nvd.nist.gov/vuln/detail/CVE-2021-40461""]"
"Medium","KB5006699 patch is not installed","2021-10-13","x64","CVE-2021-40460 affects Windows Server 2022","10.0.20348","2023-08-01","Windows Server 2022","CVE-2021-40460","2023-09-10T01:30:02+00:00",4,6.5,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-40460"",""https://nvd.nist.gov/vuln/detail/CVE-2021-40460""]"
"Medium","KB5006699 patch is not installed","2021-10-13","x64","CVE-2021-40456 affects Windows Server 2022","10.0.20348","2023-08-01","Windows Server 2022","CVE-2021-40456","2023-09-10T01:30:02+00:00",5,5.3,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-40456"",""https://nvd.nist.gov/vuln/detail/CVE-2021-40456""]"
"Medium","KB5006699 patch is not installed","2021-10-13","x64","CVE-2021-40455 affects Windows Server 2022","10.0.20348","2023-08-01","Windows Server 2022","CVE-2021-40455","2023-09-10T01:30:02+00:00",2.1,5.5,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-40455"",""https://nvd.nist.gov/vuln/detail/CVE-2021-40455""]"
"Medium","KB5006699 patch is not installed","2021-10-13","x64","CVE-2021-40454 affects Windows Server 2022","10.0.20348","2023-08-01","Windows Server 2022","CVE-2021-40454","2023-09-10T01:30:02+00:00",2.1,5.5,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-40454"",""https://nvd.nist.gov/vuln/detail/CVE-2021-40454""]"
"High","KB5006699 patch is not installed","2021-10-13","x64","CVE-2021-40450 affects Windows Server 2022","10.0.20348","2023-08-08","Windows Server 2022","CVE-2021-40450","2023-09-10T01:30:02+00:00",4.6,7.8,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-40450"",""https://nvd.nist.gov/vuln/detail/CVE-2021-40450""]"
"High","KB5006699 patch is not installed","2021-10-13","x64","CVE-2021-38672 affects Windows Server 2022","10.0.20348","2023-08-01","Windows Server 2022","CVE-2021-38672","2023-09-10T01:30:02+00:00",5.2,8,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-38672"",""https://nvd.nist.gov/vuln/detail/CVE-2021-38672""]"
"Medium","KB5006699 patch is not installed","2021-10-13","x64","CVE-2021-38663 affects Windows Server 2022","10.0.20348","2023-08-01","Windows Server 2022","CVE-2021-38663","2023-09-10T01:30:02+00:00",2.1,5.5,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-38663"",""https://nvd.nist.gov/vuln/detail/CVE-2021-38663""]"
"Medium","KB5006699 patch is not installed","2021-10-13","x64","CVE-2021-38662 affects Windows Server 2022","10.0.20348","2023-08-01","Windows Server 2022","CVE-2021-38662","2023-09-10T01:30:02+00:00",4.9,5.5,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-38662"",""https://nvd.nist.gov/vuln/detail/CVE-2021-38662""]"
"High","KB5006699 patch is not installed","2021-10-13","x64","CVE-2021-36970 affects Windows Server 2022","10.0.20348","2023-08-01","Windows Server 2022","CVE-2021-36970","2023-09-10T01:30:02+00:00",4.3,8.8,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-36970"",""https://nvd.nist.gov/vuln/detail/CVE-2021-36970""]"
"High","KB5006699 patch is not installed","2021-10-13","x64","CVE-2021-36953 affects Windows Server 2022","10.0.20348","2023-08-01","Windows Server 2022","CVE-2021-36953","2023-09-10T01:30:02+00:00",5,7.5,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-36953"",""https://nvd.nist.gov/vuln/detail/CVE-2021-36953""]"
"High","KB5006699 patch is not installed","2021-10-13","x64","CVE-2021-26441 affects Windows Server 2022","10.0.20348","2023-08-01","Windows Server 2022","CVE-2021-26441","2023-09-10T01:30:02+00:00",4.6,7.8,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-26441"",""https://www.zerodayinitiative.com/advisories/ZDI-21-1157/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-26441""]"
"Medium","KB5023705 patch is not installed","2021-06-08","x64","CVE-2021-26414 affects Windows Server 2022","10.0.20348","2023-08-01","Windows Server 2022","CVE-2021-26414","2023-09-10T01:30:02+00:00",4.3,4.8,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-26414"",""http://packetstormsecurity.com/files/163206/Windows-Kerberos-AppContainer-Enterprise-Authentication-Capability-Bypass.html"",""https://nvd.nist.gov/vuln/detail/CVE-2021-26414""]"
"High","KB5013944 patch is not installed","2022-05-10","x64","CVE-2022-29125 affects Windows Server 2022","10.0.20348","2023-08-08","Windows Server 2022","CVE-2022-29125","2023-09-10T01:30:02+00:00",4.4,7,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-29125"",""https://nvd.nist.gov/vuln/detail/CVE-2022-29125""]"
"Medium","KB5013944 patch is not installed","2022-05-10","x64","CVE-2022-29122 affects Windows Server 2022","10.0.20348","2023-08-08","Windows Server 2022","CVE-2022-29122","2023-09-10T01:30:02+00:00",2.1,6.5,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-29122"",""https://nvd.nist.gov/vuln/detail/CVE-2022-29122""]"
"High","KB5013944 patch is not installed","2022-05-10","x64","CVE-2022-29115 affects Windows Server 2022","10.0.20348","2023-08-08","Windows Server 2022","CVE-2022-29115","2023-09-10T01:30:02+00:00",6.8,7.8,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-29115"",""https://nvd.nist.gov/vuln/detail/CVE-2022-29115""]"
"Medium","KB5013944 patch is not installed","2022-05-10","x64","CVE-2022-29114 affects Windows Server 2022","10.0.20348","2023-08-08","Windows Server 2022","CVE-2022-29114","2023-09-10T01:30:02+00:00",2.1,5.5,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-29114"",""https://nvd.nist.gov/vuln/detail/CVE-2022-29114""]"
"Medium","KB5013944 patch is not installed","2022-05-10","x64","CVE-2022-29112 affects Windows Server 2022","10.0.20348","2023-08-08","Windows Server 2022","CVE-2022-29112","2023-09-10T01:30:02+00:00",4.3,6.5,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-29112"",""https://nvd.nist.gov/vuln/detail/CVE-2022-29112""]"
"High","KB5013944 patch is not installed","2022-05-10","x64","CVE-2022-29104 affects Windows Server 2022","10.0.20348","2022-05-20","Windows Server 2022","CVE-2022-29104","2023-09-10T01:30:02+00:00",4.6,7.8,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-29104"",""https://nvd.nist.gov/vuln/detail/CVE-2022-29104""]"
